id,message,date
3710,"ወንድ አገር የለውም

እኔ አገሬን ሳስብ
ወንድ አገር የለውም
ህዝብም ከሱ የለ 
መሪም አያውቀውም
አልኩና በልቤ
ከዳዋት አገሬን

ወንድ አገር የለውም እናት ብትወልደውም
ሴት ናት የኔ መሬት ዜጋ ነኝ ለዛውም
የወንድ አገር እኮ ማህፀን ነበረ
ካዳም ወርሷልና ከዛም ተባረረ
ታዲያ መመለሻ መንገድ ሲያሰላስል
አላገኘም ነበር ሴትን የሚመስል።
ሴትን መንገድ አርጎ ሊመለስ ሲወጣ
ልጅ የሚሉት ነገር ማህፀን ከሚሉት
ከዚያ ሀገር ወጣ።
ከዚህኛውም አለም አዳም ተባረረ
ለመመለስ ሲጥር ሌላ ሰው ሲመጣ
ደጃፉ ላይ ደርሶ መመለስ ጀመረ።

ተፃፈ በዛራቱስትራ",2023-11-09 07:33:19+00:00
3709,"ተይ ሞኝ አይደለሁም አውቃለሁ መልክሽን
ሰምቼም አላውቅም ዝና ጉብዝናሽን
እኔ ማለት እኮ....ብለሽ ታወሪያለሽ
ስላንቺ ገድሎች
እየገፋሻቸው የኔን እውነታዎች
ታሚኛለሽ አሉ አያውቀኝም ብለሽ
ማንነትሽን ግና አሽቀንጥረሽ ጥለሽ
በጣልሽው አንቺነት ብትተኚም ከጥግ
ጥንባንሳ አይደለሁም ውዳቂ ምፈልግ።

ተይ ሞኝ አይደለሁም  አውቃለሁ መልክሽን
ሰምቼም አላውቅም ዝና ጉብዝናሽን

ታሚኛለሽ አሉ ሰው የለውም ብለሽ
እንዳትቆጠሪ ከጎኔ እየሸሸሽ
ህይወቴ ጨልሞ እንዳልሄድ በመላ
ልብ የለውም አልሽኝ
ልቤን እንክት አርገሽ ከበላሽ በኃላ።
አንካሳ ነው ብለሽ በኔ ታወሪያለሽ
እንደ ጢንቸሏ ሯጭ ከፊት እየቀደምሽ
ደክሞሽ ስትተኚ አልደርስብሽ መስሎሽ።
ተይ ጅል አይደለሁም የሰባት ሞኝ ልጅ
ገፍተሽ እየጣልሽኝ የምረግጥ ካንቺ ደጅ
ብልጥ ሆኜ ስወለድ ባታስተውይኝም
የሰለሞን ዘር ነኝ አታታልይኝም።",2023-11-08 07:01:58+00:00
3708,"ቃልህ የት ሄደ?🙂

ʟɪʟᴜ ᴘᴏᴇᴍs ᴀɴᴅ ǫᴜᴏᴛᴇs 
@lilumar5 ᴊᴏɪɴ ᴀɴᴅ sʜᴀʀᴇ 🙏

✍✍@Lilumarr",2023-11-08 07:01:21+00:00
3707,"ይቅር ብዬህ ነበር🥺💔

ʟɪʟᴜ ᴘᴏᴇᴍs ᴀɴᴅ ǫᴜᴏᴛᴇs 
@lilumar5 ᴊᴏɪɴ ᴀɴᴅ sʜᴀʀᴇ 🙏

✍✍@Lilumarr",2023-11-07 09:41:15+00:00
3706,"ምነው ጨለመ😞

ʟɪʟᴜ ᴘᴏᴇᴍs ᴀɴᴅ ǫᴜᴏᴛᴇs 
@lilumar5 ᴊᴏɪɴ ᴀɴᴅ sʜᴀʀᴇ 🙏

✍✍@Lilumarr",2023-11-02 10:28:14+00:00
3705,"ውቢት🥺🫀

ʟɪʟᴜ ᴘᴏᴇᴍs ᴀɴᴅ ǫᴜᴏᴛᴇs 
@lilumar5 ᴊᴏɪɴ ᴀɴᴅ sʜᴀʀᴇ 🙏

✍✍@Lilumarr",2023-11-01 05:44:41+00:00
3704,,2023-03-04 19:03:34+00:00
3703,,2023-02-26 18:53:51+00:00
3701,"ብኩን እውነት ድኩም እጣ
አንቺን ስቦ ላያመጣ
ይማማላል በየወንዙ እንደዋሾ ወዳጅነት
አንቺን ጥዬ አነሳሽ ዘንድ እመኛለሁ ፈጣሪነት
ፈጣሪነት አምላክነት
ሰውን በቃል ከማስገኘት
ሰውን ከቃል ማቆራኘት
በቃል ትዛዝ ለሳት መጣል
ስጋ ለብሶ ከሳት ማስጣል
ቃልና አማኝ ዘመን አርጎን
በቃል ጥዬ አነሳሽ ዘንድ እመኛለሁ አምላክ መሆን።

✍ ዳዊት
@mr_trump_poems
#ለወዳጆያጋሩት",2022-12-05 11:52:22+00:00
3700,"በመጀመሪያ ቃል ነበረ
ቃልም አይንሽን ሆነ
አይንሽን ሲሆን ከበረ
ሲከብር ጥርስሽን ሳለ
በጥርስሺ ሊገለኝ ማለ
እኔም እቴ ፈራሁት
እግዜርን በድብቅ ሄጄ በግጥም እንደዚ አልኩት።

እግዜር ሆይ
እኔንም እንደሷ ትወደኛለህ ወይ

ይህንን ብቻነው ያልኩት
ትጠራ ትጠራ ብዬ ፍቅሬን ሸንጎ ገተርኳት
መሬት መሬቱን እያየሁ አለሜን እንደዚ አልኳት
... አለ ቅጽበት አንቺን ትቶ የታመመ
አለ ጊዜ ባንቺ መኖር ያልታከመ
አለ ሰአት አንቺ አጥቶ የከሰመ
አለ ዘመን ከዘላለም የረዘመ።

ብኩን ህመም ድኩም እጣ
አንቺን ስቦ ላያመጣ
ልሙት ይላል በየወንዙ እንደዋሾ ወዳጅነት
አንቺን ጥዬ አነሳሽ ዘንድ እመኛለሁ ፈጣሪነት
ፈጣሪነት አምላክነት
ንዑድነት ቅዱስነት
ሰውን በቃል ከማስገኘት
ሰውን ከቃል ማቆራኘት
ደሞም መሆን ረቂቅ ቃል
በቃል ትዛዝ ለሳት መጣል
ስጋ ለብሶ ከእሳት ማስጣል
መመላለስ በአጭር ቁመት
አንድም ቅኔ አንድም እውነት
እውነት ብሎ እምነትነት
ተስፋ ነጥቆ ኪዳን መስጠት
በዚ ልኬት በዚ መጠን
ከዘላለም በረዘመ አንድ ዘመን
ቃልና አማኝ እግዜር አርጎን
በቃል ጥዬ አነሳሽ ዘንድ እመኛለሁ እግዜር መሆን!

በዚ ብኩን ድኩም ዓለም
በማይነጥፍ ቀይ ቀለም
በሐበሾች በኛ ፊደል ውበት ነገር እየጻፈ
አንቺን ቆሜ እየጠበኩ ባጠገቤ ተንሳፈፈ
ስጠብቅሽ ቀን አለፈ
ካመትነት ተላለፈ
አመትነት ጃጃ ቢጃጅም አለፈ
ሰአትነት ረዝሞ ቀመር ተበጀለት
ጠብቀኝ ብለሽ እቴ የቀረሽ እለት
በመለኮት ቀጭን መንገድ በመለኮት ቀጭን መስኮት
በጠቢባን በልሂቃን በአፍቃሪያን ውብ ዳረጎት
በዚ በኩል ያለፈው ቃል በደመና ተንጠልጥሎ
ይጠራሻል የኔ አበባ እንዲ ብሎ

አለ ቅጽበት አንቺን ትቶ የታመመ
አለ ጊዜ ባንቺ መኖር ያልታከመ
አለ ሰአት አንቺ አጥቶ የከሰመ
አለ ዘመን ከዘላለም የረዘመ።

አንቺን እየጠበኩ
ባለፈው ደመና ባገደመው ጸሀይ
አሽሙር እና ቅኔ ሲንቀለቀል ከማይ
ጸሐይን ደመናን እገዘታቸው ዘንድ
አለሜ ብትሰጪኝ አንዴ የማርያም መንገድ
ምኞቴ አንድ ነው
እግሬ ተፈትልኮ ሚቆምበት ኬላ የሚያርፍበት ጥጉ
እግዜርን መሆን ነው የምኞቴ ወጉ
ምክንያቱም አለሜ
ያላለፈ ትላንት ያልተቋጨ ድሮ
በነብሳችን ዓለም የእግዜር ሰዓት ሰክሮ
ተፋቀሩ ቢለን ፍቅራችንን ገሎ
ልባችን ይዋሻል ትዝታ ነን ብሎ
የኔ ብኩን ምላስ አመታት ሲከዳ
መከረኛው ልቤ ከፍዳሽ ቀንሶ ፍዳውን ሲቀዳ
አንቺን ማሰብ ትቼ ባንቺ እታሰብ ዘንድ
አለሜ ብትሰጪኝ አንዴ የማርያም መንገድ
ምኞቴ አንድ ነው
ልቤ ተፈትልኮ የሚያርፍበት ኬላ እግዜርን መሆን ነው
ምክንያት አትጠይቂኝ ሞግተሽ አትዘልቂም
ደሞም በመጣፉ ሳያዩ የሚያምኑ የሚል ቁንጽል ሀረግ ደጋግሞ ቢያረቅም
ከፍጡራን ማዶ ግን ለምን ከሚል ቃል እግዜር አያመልጥም
የሚል ሞጋች ሃሳብ ከአይምሮሽ ፋቂ
ሰው ስሆን ተኝተሽ እግዜር ስሆን ንቂ
ግን እንደው
አንቺን እየጠበኩ ባዶነት መያዜ
በባዶ ሰማይ ላይ እንዲሁ መፍዘዜ
ስዳክር በቀለም ልስልሽ በወዜ
ስፈጋ በዘመን ስዋጋ ከጊዜ
እፈጥርሽ ይሆናል በዚ አያያዜ
እሰራሽ ይሆናል ከደብራችን አፈር
በጸበል ለውሼ ውበት በመጋገር
አስገኝሽ ይሆናል ሰርቄ ከኔ ጎን
ምን አልባት አንድ ቀን እግዚአብሔርን ስሆን።

✍ ዳዊት
@mr_trump_poems
#ለወዳጆያጋሩት",2022-12-05 11:51:24+00:00
3697,"የገዘፈው ፍቅርሽ 
    ያሸነፈው  ገፅሽ ፣
የመራኝ በመንገድ  
      ከገደል ወደኩኝ እንዲያው ስንገዳገድ። 
ያለ ዘርዐ አንቺ :በልቤ ፀንሼሽ፣
ህልወቴን ንቄ  በድፍረት አምልኬሽ፣
ምን ይሉታል አሁን ያንቺ ከእኔ መሸሽ?።
   ያላግባብ ያለ ህግ 
መንታ አንቺን ለመውለድ እየጓጓ ልቤ፣
ምን ነክቶሽ ይሆነው ማቶኝ እንዳሳቤ?።
እንደ ደጀ ሰላም : እየተሳለምኩሽ፣
አንቀልባ ሳልሸክፍ :እየተሸከምኩሽ፣
እኔ ጦሬሽ ሳለ ስለምን ደከመሽ?።
አየሽ 
 የእኔን  
ሁሉን ላንቺ ማለት  
 ስላንቻ ማሰቤ ስለእኔ በመርሳት።
ካንቺነትሽ በላይ 
የእኔ አንቺን ማሰብ:ሲያሞሽ መዋተቴ፣
በፈለግሽኝ ልክ በዝቼ መምጣቴ፣
እሱ ነው አደለ ያራቀሽ ከህይወቴ?።
 ይሁና 
ግድ የለም 
 ""ፍቅር ፍቅር ያለ የማይሆነው የለም።


#ፍሬው         @yene_eyta",2022-04-19 12:42:21+00:00
