id,message,date
313,,2024-04-14 06:34:01+00:00
312,"💠ጥቆማ በድሬዳዋ ነፃ የንግድ ቀጠና (Dire Dawa Free Trade Zone) ውስጥ ከሚገኘው የ UN የምግብ ማከማቻ መጋዘን ውስጥ ለተራቡ ዜጎች ተብለው የሚወጡትን የምግብ አይነቶች እዛው የንግድ ቀጠና ውስጥ ፓኬጁ ላይ ባንዲራ በመጨመር ለሌላ አገልግሎት እንዲሰጡ ተደርገው ከስፍራው እየወጡ እንደሆነ ከስፍራው እየደረሱኝ ያሉ ተደጋጋሚ መረጃዎች ይጠቁማሉ። 

የሚመለከተው አካል ካለ በዜጎች ረሀብ የሚጫወቱትን እነዚህ አካላት ስርዐት ሊያስይዝ ይገባል። 

@EliasMeserett",2024-04-14 05:20:04+00:00
311,"💠የሚድያነፃነት የዛሬ 5 አመት ግንቦት 2011 ዓ/ም ላይ የአለም የፕሬስ ነፃነት ቀንን ኢትዮጵያ ለመጀመርያ ግዜ አዘጋጅታ ነበር፣ በፕሮግራሙ ላይ ከዓለም ዙርያ የተውጣጡ የሚድያ ባለሙያዎች ታድመው ነበር፣ እኔም ተገኝቼ ነበር። 

እለቱ በኢትዮጵያ እንዲከበር የተደረገው በወቅቱ በእጅጉ ተሻሽሎ የነበረውን የፕሬስ ነፃነት recognition ለመስጠት ጭምር ነበር። የተደረጉት ንግግሮች፣ ቃል የተገባባቸው ጉዳዮች እና ተስፋ ሰጪ ምልክቶች በርካቶች ነበሩ። በኢህአዴግ ስርዐት ውስጥ ለበርካታ አመታት በችግር ውስጥ ጋዜጠኝነት እንደሰራ አንድ ባለሙያ እኔም ተስፋ ታይቶኝ ነበር።  

ዛሬስ? 

ዛሬ ላይ ያ ሁሉ ተቀይሮ ከድሮው እጅግ የባሰ የፕሬስ መብት ረገጣ ያለበት ግዜ ሆኗል። ጋዜጠኛ አይደለም ስህተት ሰርቶ ገና ለገና ለተቃዋሚ ድጋፍ ሊሰጥ ይችላል፣ ግፎችን ሊያጋልጥ ይችላል እና ሚስጥር ሊያወጣ ይችላል ተብሎ ወደ እስር ቤት ተግዟል። 

ከሰሞኑ እየሰማሁት እንደሆነው ደግሞ የመንግስት ሚድያዎች ውስጥ የሚሰሩ ጋዜጠኞች ጭምር ከፍተኛ ስጋት ውስጥ እየገቡ ነው። በባለስልጣናት ቀጭን ትእዛዝ ይህን ዘግብ፣ ያንን አትዘግብ እየተባሉ ማስፈራርያ ጭምር እየደረሰባቸው ነው። ሌላው ቀርቶ አንዳንድ የመንግስት መስሪያ ቤቶች በሙስናና እና ሌሎች ወንጀሎች ሰራተኞቻቸው ሲታሰሩ ""የቀድሞ ሰራተኛ ብላችሁ ዘግቡ"" በማለት በተለይ የመንግስት ሚድያዎችን እያስገደዱ ይገኛሉ። 

""በፕሮግራም ላይ ተገኝቼ ለምን ዜና አልሰራህም?"" ተብሎ ከአዲስ ሚዲያ ኔትዎርክ ከስራው የተባረረው ነፍሱን ይማረው ጋዜጠኛ በቀለ ሙለታ አንድ ምስክር ነበር። በቅርቡ ከአዲስ ዘመን፣ ከኢዜአ፣ ከኢቲቪ፣ ከፋና... ወዘተ ስራቸውን የለቀቁም አሉ። 

Free the media! 

@EliasMeserett",2024-04-14 04:42:27+00:00
310,,2024-04-14 04:33:43+00:00
309,,2024-04-14 04:33:43+00:00
308,"💠 ስርዐት የሚጎድላቸው እና ያልተገሩ መልዕክቶችን ማህበራዊ ሚድያ ላይ በስፋት ከሚያሰራጩ ግለሰቦች አንዱ አምባ. ሱሌማን ደደፎ መሆናቸውን ብዙዎች ያነሳሉ 

የሜቴክ (ኢትዮ ኢንጅነሪንግ ግሩፕ የሚባለው) ሀላፊው አሁን ደግሞ BYD ስለተባለ የቻይና መኪና አምራች ኩባንያ ትዊት ባደረጉበት አንድ ፅሁፍ ህፃናት እንዲያዩት የማይመከር ድረ-ገፅ ከፍተው ሲያዩ እንደነበር የሚያሳይ ምስል አብረው ትዊት አርገው ነበር (ምስሉ ተያይዟል)፣ ኋላ ላይ እሱን አጥፍተው እና ድረ-ገፁን ቆርጠው መልሰው መረጃውን አጋርተዋል። 

ለልጆቻችን ምን እናስተምር? 

Pics: Sad Engineer 

@EliasMeserett",2024-04-14 04:33:43+00:00
307,"https://t.me/boost/Eliasmeserett

Boost🙏",2024-04-13 19:17:51+00:00
306,"💠ግድያን ለመሸፋፈን መሯሯጥ?! 

በርካቶችን ያሳዘነውን የበቴ ኡርጌሳን የጭካኔ ግድያ ""ከወንድማቸው ጋር ድብድብ ውስጥ ገብተው ነበር"" እና አሟሟታቸው ከእርሻ ስራቸው ጋር በተያያዘ እንደሆነ ህዝብን ለማሳመን የሚደረገውን የማህበራዊ ሚድያ ዘመቻ አያይዤዋለሁ፣ የፕሮፋይል ፎቷቸው እንኳን የአንድ ምድብ ሰዎች እንደሆኑ ያስታውቃል። 

ለማንኛውን ተአማኒነት ያለው ምርመራ ተደርጎ ውጤቱ ለህዝብ ይፋ ሊደረግ ይገባል።

@EliasMeserett",2024-04-10 20:05:10+00:00
305,"💠ለበርካታ ወራት በእስር ሲሰቃዩ የነበሩት የኦሮሞ ነጻነት ግንባር (ኦነግ) አመራሩ አቶ በቴ ኡርጌሳ በትውልድ ከተማቸው መቂ ከተማ በትናንትናው እለት ተገድለው እንደተገኙ ታውቋል 

አርፈውበት ከነበረው ሆቴል እንዲወጡ ተደርገው የተገደሉት አቶ በቴ በንግግራቸው እና በሰከነ አስተሳሰባቸው በብዙዎች ዘንድ የሚታወሱ ናቸው። 

ነፍስ ይማር 

@EliasMeserett",2024-04-10 09:00:19+00:00
304,"💠ለመላው የእስልምና እምነት ተከታይ ወገኖቻችን፣ 

እንኳን ለ1445ኛው የኢድ አልፈጥር በዓል አደረሳችሁ። 

ኢድ ሙባረክ! 

@EliasMeserett",2024-04-10 04:08:29+00:00
303,"💠በአዲስ አበባ እየተከናወነ የሚገኘው አፈሳ እና የታሰሩ ሰዎችን ለማስለቀቅ በገንዘብ የሚደረግ ድርድር 

ካለፉት ሁለት ሳምንታት ወዲህ በከተማው 'ወቅታዊ' በሚል ምክንያት ከፍተኛ አፈሳ እየተፈፀመ እንደሆነ፣ በዚህም በርካታ ግለሰቦች ወደ እስር ቤቶች እየተጋዙ እንደሆነ የሚደርሱኝ መረጃዎች ያመለክታሉ። 

እስሩ በብዛት የአማራ ተወላጆች ላይ ያነጣጠረ እንደሆነ፣ ከሬስቶራንት፣ መዝናኛ ስፍራዎች እና የስራ ቦታ ጭምር አፈሳው እየተፈፀመ እንደሆነ ምንጮች የጠቆሙኝ ሲሆን ጉዳዩ የኢትዮጵያ ሰብአዊ መብቶች ኮሚሽን ጋር ደርሶ ምርመራ እየተደረገበት እንደሆነም ታውቋል። 

አፈሳውን በአብዛኛው የሚፈፅሙት ሲቪል የለበሱ 'ክትትል' የሚባሉ አካላት ሲሆን ለምሳሌ 22 አካባቢ አደይ አበባ ስታዲየም ፊት ለፊት የሚገኘው ፖሊስ ጣብያ አይነት ማቆያዎች ለዚህ ተግባር እየዋሉ እንደሆኑ እና ከሞሉ ደግሞ ኮንቴይነሮች ውስጥ እንዲታሰሩ እየተደረገ እንደሆነ ታውቋል። 

ታዲያ ይህን እስር ለየት የሚያደርገው አንዳንድ የፀጥታ አካላት በግልፅ የገንዘብ ድርድር በማድረግ ታሳሪዎችን በገንዘብ መልቀቃቸው ነው፣ ከ30,000 ብር እስከ 80,000 ብር ያውም በግልፅ በባንክ ትራንስፈር እንደሚደረግ ታውቋል። 

በርካታ ምስጉን የፀጥታ አካል እንዳሉ ብናውቅም እንዲህ አይነት በጫካ ከሚደረግ እገታ ያልተናነሰ ወንጀል መሀል ከተማ እንደሚፈፀም መንግስት መረጃው ይኖረው ይሆን? 

@EliasMeserett",2024-04-09 19:32:48+00:00
